"","id","date","screen_name","text","pre_processed_text","rt","like"
"44151",44151,2020-04-27,"humas_polda_ntt","•
Seberkas Kepedulian Dalam Uluran Tangan Kepada Sesama
°
#poldaNTT #bidhumaspoldantt #biromultimedia #divisihumaspolri #covid19 #flobamora #cegahcovid19 #baksospolripeduli https://t.co/aw7qsI2zjf","• seberkas kepedulian dalam uluran tangan kepada sesama",0,1
"99041",99041,2020-04-26,"straykiss_","corona kapan selesai sih.... aku kan bosen pengen main<U+0001F62D>","corona kapan selesai sih aku kan bosen pengen main",0,1
"107615",107615,2020-04-26,"alkh0h0l","@senjapoetri Wow CS, kita memiliki minat yang sama, tapi saya hanya seorang dokter umum yang masih punya libur heee, di bilang menikmati juga tidak, karna saya harus tinggal di hotel jauh dari keluarga selama perang memberantas covid19 ini","wow cs kita memiliki minat yang sama tapi saya hanya seorang dokter umum yang masih punya libur heee di bilang menikmati juga tidak karna saya harus tinggal di hotel jauh dari keluarga selama perang memberantas covid ini",0,0
"10551",10551,2020-04-27,"Fatih_Hebat","@tempodotco Ya Allah impor virus corona belum selesai , ada masalah lagi impor sampah. Pada becus ngurus negera kagak ya?","ya allah impor virus corona belum selesai ada masalah lagi impor sampah pada becus ngurus negera kagak ya",0,0
"49430",49430,2020-04-27,"adhita__","selesai corona pas keluar rmh gw udh fasih ngmng pake bhs korea https://t.co/WXmmLpFNmo","selesai corona pas keluar rmh gw udh fasih ngmng pake bhs korea",0,0
"104507",104507,2020-04-26,"agusfaisal","@dimasprakosooo @zaziizza Ho oh. Tadi pagi. Maklum mi toh. Eksistensi nomor satu. Corona? Apa itu? Hahahha","ho oh tadi pagi maklum mi toh eksistensi nomor satu corona apa itu hahahha",0,0
"98261",98261,2020-04-26,"SIHARAM","*GCE O/L Exam Peruperuhal Ethirvarum 2 Thinankalil Veliyidappadum
-Ex. Dpt

*SL'il Corona Thotru Ennikkai-462
Kunamadainthoar-120
Maranam-7","gce o l exam peruperuhal ethirvarum  thinankalil veliyidappadum ex dpt sl il corona thotru ennikkai  kunamadainthoar  maranam ",0,1
"46238",46238,2020-04-27,"Kinugositoufu2","@ViRuS_Q7 FPX 
sup
jg
mid sup
top
adc
g2
sup mid
jg
top mid
mid adc
sup","fpx sup jg mid sup top adc g sup mid jg top mid mid adc sup",0,1
"92360",92360,2020-04-26,"jongsumatera2","Semoga pak Presiden mmbaca hal ini, bahwa rs galang covid19 telah menolak pasien terindikasi covid19, berita sdh viral.

Semoga jadi perhatian.","semoga pak presiden mmbaca hal ini bahwa rs galang covid telah menolak pasien terindikasi covid berita sdh viral semoga jadi perhatian",0,0
"31896",31896,2020-04-27,"AgenUmrohTravel","Maksud Hati Ingin Jaga Kampung Dari Ulah Napi Corona, 9 Pemuda Boyolali Ini Malah Masuk Penjara https://t.co/L0ukQK3MTK https://t.co/Iy0PSryRUI","maksud hati ingin jaga kampung dari ulah napi corona  pemuda boyolali ini malah masuk penjara",0,0
"84739",84739,2020-04-26,"DR0PDEADH00D","Pengen ikut kepanitiaan tapi corona ga jelas kapan ilangnya","pengen ikut kepanitiaan tapi corona ga jelas kapan ilangnya",0,0
"85008",85008,2020-04-26,"putrakrishna_","Sekarang lombok sudah mau nyentuh 200 orng yang positif corona. Coba ikuti aturan aja smpe ilang corona ni contohnya pake masker keluar rumh. Pengkung tulen","sekarang lombok sudah mau nyentuh  orng yang positif corona coba ikuti aturan aja smpe ilang corona ni contohnya pake masker keluar rumh pengkung tulen",3,4
"41088",41088,2020-04-27,"sohibmagang","@tianlnrdo ak mau lagu marhaban ya corona","ak mau lagu marhaban ya corona",0,1
"40521",40521,2020-04-27,"jatimNow","#jatimNow Seorang remaja di Kabupaten Pacitan yang berusia 16 tahun dari hasil tes swab terkonfirmasi positif Virus Corona (Covid-19).
https://t.co/5QKr8tHrOg","seorang remaja di kabupaten pacitan yang berusia  tahun dari hasil tes swab terkonfirmasi positif virus corona covid ",0,1
"68547",68547,2020-04-26,"akunusam","@kantongbolongg uda gabole nnti kena corona :(","uda gabole nnti kena corona",0,0
"91498",91498,2020-04-26,"tribunnews","BREAKING NEWS Update Covid-19, 26 April: Kasus Positif di Indonesia Mencapai 8.882 https://t.co/nKwq79hLPv via @tribunnews","breaking news update covid   april kasus positif di indonesia mencapai  ",0,1
"69726",69726,2020-04-26,"Arenanews1","PSSI Akan Dapat Dana Bantuan Corona Senilai Rp7,7 Miliar dari FIFA https://t.co/PiAX28hS2x https://t.co/81WdfvePF8","pssi akan dapat dana bantuan corona senilai rp  miliar dari fifa",0,0
"54827",54827,2020-04-27,"fkuii","Dalam wabah apa pun, wajar jika orang merasa tertekan dan khawatir, begitu hal nya dengan COVID-19. Selain itu, stigma sosial dan diskriminasi sosial dapat dikaitkan dengan COVID-19, misalnya terhadap orang-orang… https://t.co/mSwM0FT2O5","dalam wabah apa pun wajar jika orang merasa tertekan dan khawatir begitu hal nya dengan covid  selain itu stigma sosial dan diskriminasi sosial dapat dikaitkan dengan covid  misalnya terhadap orang orang…",0,0
"15799",15799,2020-04-27,"TheAfricaMentor","Centum Subsidiary Develops Zero Contact Covid-19 Food Distribution App  Capital FM Kenya https://t.co/rFjp89Hyj5 via @theafricamentor #africabiz #africa https://t.co/2ROnA7qBz3","centum subsidiary develops zero contact covid  food distribution app  capital fm kenya",0,0
"65066",65066,2020-04-26,"Fadilhsym","Terserang virus TBC (Tekanan batin cinta) https://t.co/5BxzkY6Yr1","terserang virus tbc tekanan batin cinta",2,36
"4457",4457,2020-04-27,"IveneDrago","Navalela Omotoso kaloku ngekdala yaphelayo le corona<U+0001F47F><U+0001F47F><U+0001F47F><U+0001F47F>","navalela omotoso kaloku ngekdala yaphelayo le corona",0,0
"52917",52917,2020-04-27,"imagroUGM","Konfirmasi dan informasi lebih lanjut hubungi : 0813 9016 2159 (Aprilia Tiara I)

Tunggu apalagi, yuk bersama-sama berdonasi melawan corona! <U+0001F308>
________ 
Departemen Sosial Masyarakat
Ikatan Mahasiswa Agronomi UGM","konfirmasi dan informasi lebih lanjut hubungi    aprilia tiara i tunggu apalagi yuk bersama sama berdonasi melawan corona departemen sosial masyarakat ikatan mahasiswa agronomi ugm",0,0
"78521",78521,2020-04-26,"p_politik","Istrinya menjalani isolasi di Cakung, Jaktim. Sementara ia dan anaknya tinggal di Bekasi. #kumparanNews https://t.co/AiQYUwHO3F","istrinya menjalani isolasi di cakung jaktim sementara ia dan anaknya tinggal di bekasi",0,5
"80049",80049,2020-04-26,"madogashe","@MoH_Somalia Tirada guud ee laga helay cudurka COVID-19 ma xisaabisaan kuwa gobollada dalka #Gobollada Waqooyi #Puntland#Galmudug#Jubbaland #Hirshabelle#Koonfur Galbeed?","tirada guud ee laga helay cudurka covid  ma xisaabisaan kuwa gobollada dalka waqooyi galbeed",0,0
"6700",6700,2020-04-27,"moguchekepha","@carol_kimemia Mtoto wa yule mtu wa CORONA ""Kagwe""","mtoto wa yule mtu wa corona kagwe",0,0
"46982",46982,2020-04-27,"WagoonCoffee","lockdon .bingung cari cemilan untuk buka puasa . sekarang gak usah ribet kami antar sampe depan kamar. eh depan pagar maksudnya

kalian bisa langsung order di 
whatsapp kita

081 312 1819 03

#retailsembako#dimsumjuara#makananpokok#tokoonline#cemilanbandung#covid19#stayathome# https://t.co/eB36UUpaV9","lockdon bingung cari cemilan untuk buka puasa sekarang gak usah ribet kami antar sampe depan kamar eh depan pagar maksudnya kalian bisa langsung order di whatsapp kita    ",0,0
"53160",53160,2020-04-27,"redvelvev","@maupremiums iyaa, mungkin karna corona jadi balik ke awal","iyaa mungkin karna corona jadi balik ke awal",0,0
"28694",28694,2020-04-27,"yuckfouyuckfou","Ceritanya ini yg dapet cuman yg relawan #covid19
Yg warga biasa dapet yg warna item
Pertanyaannya:
- kenapa harus warna merah?
- kenapa harus ada tulisannya?

Silakan dijawab sendiri. Hahaha
#BupatiKlatenMemalukan https://t.co/sOHxJGJI0x","ceritanya ini yg dapet cuman yg relawan yg warga biasa dapet yg warna item pertanyaannya kenapa harus warna merah kenapa harus ada tulisannya silakan dijawab sendiri hahaha",0,1
"63578",63578,2020-04-26,"takeAbout_22","@ganjarpranowo assalamualaikum pak @ganjarpranowo 
tolong pak ganjar sidak kab brebes manyangkut penanganan covid-19 yg bisa di katakan amat sangat lambat sedangkan ODP sangattttt banyak begitupun PDPnya
saya rela tidak pulang kampung dan bertahan sebisanya di perantauan demi keluarga sehat","assalamualaikum pak tolong pak ganjar sidak kab brebes manyangkut penanganan covid  yg bisa di katakan amat sangat lambat sedangkan odp sangattttt banyak begitupun pdpnya saya rela tidak pulang kampung dan bertahan sebisanya di perantauan demi keluarga sehat",0,0
"78127",78127,2020-04-26,"oceansummer_bob","Mari berdoa bersama agar pandemi covid-19 segera usai dan ospek taun ini bisa offline<U+0001F62D><U+0001F64F>","mari berdoa bersama agar pandemi covid  segera usai dan ospek taun ini bisa offline",0,0
"75762",75762,2020-04-26,"itshafidzoh","Nobody :..

My sister : "" Kasian ya petugas medis harus pake APBD terus²an puasa² kek gini ""

Gue : Ngakak sambil keselek bakso:)

dgn begonya adek w still confused why gue ngakak<U+0001F62D>. 

Inilah akibat dari lulus smp jalur corona:)","nobody my sister kasian ya petugas medis harus pake apbd terus an puasa kek gini gue ngakak sambil keselek bakso dgn begonya adek w still confused why gue ngakak inilah akibat dari lulus smp jalur corona",0,4
"12369",12369,2020-04-27,"nopelsiheb","@ryanuarr Efek corona diam dirumah saja https://t.co/9SUD0qqXTH","efek corona diam dirumah saja",0,0
"61061",61061,2020-04-27,"BernamaTV","#ICYMI #BuletinBernama: Tiada bukti pesakit pulih Covid-19 bebas jangkitan kedua
https://t.co/BkTzFoVcmH https://t.co/857Gzo9f8S","tiada bukti pesakit pulih covid  bebas jangkitan kedua",0,1
"84737",84737,2020-04-26,"Indones1a_ku","Stok Pangan
#DisiplinKunciHadapiCorona #Mudik2020 #JanganMudik #RakyatBersatuBasmiCorona #Covid_19 #LawanCorona #LawanCovid19 #BersamaLawanCorona #BersatuLawanCovid19 https://t.co/KMby8Pp0Os","stok pangan",0,0
"24613",24613,2020-04-27,"GoSumbarcom","Pusat Pencegahan Penyakit AS Ungkap 6 Gejala Baru Covid-19, Termasuk Menggigil dan Nyeri Otot https://t.co/9gqiALFudC","pusat pencegahan penyakit as ungkap  gejala baru covid  termasuk menggigil dan nyeri otot",1,0
"76956",76956,2020-04-26,"doesoenart82","Sebelum masuk apotek setempat sempat sa jepret pas mo beli obat, dan sebenarnya masih banyak lagi bila harus di potret.!

Warung bahkan beberapa rumah warga juga menyediakannya, dan akankah ini terus berlanjut ketika wabah/virus tsb menghilang.? https://t.co/Zlx3eZaHxQ","sebelum masuk apotek setempat sempat sa jepret pas mo beli obat dan sebenarnya masih banyak lagi bila harus di potret warung bahkan beberapa rumah warga juga menyediakannya dan akankah ini terus berlanjut ketika wabah virus tsb menghilang",0,0
"88970",88970,2020-04-26,"cindyfitrianii1","Jangankan pasar ta'jil, polisi tidur aja ngantri. Corona gak ade harga dirinye lu <U+0001F602>","jangankan pasar ta jil polisi tidur aja ngantri corona gak ade harga dirinye lu",0,0
"12617",12617,2020-04-27,"kupastuntasnew","Update Covid-19 Provinsi Lampung, ODP Bertambah 66 Orang, PDP Berkurang 2 Orang

https://t.co/e0om2gdZHy","update covid  provinsi lampung odp bertambah  orang pdp berkurang  orang",0,0
"101807",101807,2020-04-26,"odhiscairo59","@Mzungu54982131 @kigogo2014 Mkuu, shida ni kuwa nchi hii kila kitu amekabidhiwa huyo Jpm. Swala la maradhi lilitakiwa kuwa swala la kitaalamu badala ya kuwa ya kijeshi au kisiasa. Na ujue mkuu akishatamka basi !! Sasa kwa taarifa yako swala la Corona limeshalemazwa kwa Tz . Hapo ndo kina Kigogo wanapoingia","mkuu shida ni kuwa nchi hii kila kitu amekabidhiwa huyo jpm swala la maradhi lilitakiwa kuwa swala la kitaalamu badala ya kuwa ya kijeshi au kisiasa na ujue mkuu akishatamka basi sasa kwa taarifa yako swala la corona limeshalemazwa kwa tz hapo ndo kina kigogo wanapoingia",0,0
"79385",79385,2020-04-26,"Mskenken_","Wabah sekarang ini seakan tersisih oleh kriminal, bukan cuman waspada soal virus namun saling berjaga atas tindak kejahatan. Tetap hatihati kalian sodaraku;)","wabah sekarang ini seakan tersisih oleh kriminal bukan cuman waspada soal virus namun saling berjaga atas tindak kejahatan tetap hatihati kalian sodaraku",0,1
"86086",86086,2020-04-26,"potongrambut07","@tribunnews Mereka sodara kita jg., karantina perlu tpi perlakukan sebaik mungkin, karena virus bs menyerang siapapun","mereka sodara kita jg karantina perlu tpi perlakukan sebaik mungkin karena virus bs menyerang siapapun",0,0
"20162",20162,2020-04-27,"PejuangCorona","jika masih ada yg nekad mudik..
siap2 terima kenyataan jika ternyata keluarga tertular virus pandemik,,

@ChusnuIChotimah 

#SilaturahmiSetiapHari https://t.co/57NDAZGy6C","jika masih ada yg nekad mudik siap terima kenyataan jika ternyata keluarga tertular virus pandemik",0,0
"2757",2757,2020-04-27,"twiterkadua","@infobdg si virus ieu bener bener da nyieun kesel :(","si virus ieu bener bener da nyieun kesel",0,0
"91699",91699,2020-04-26,"ainunnajib","Gawat ini. Yang muda dan minim gejala ketika tertular #COVID19 ternyata bisa beresiko stroke karena gumpalan darah akibat coronavirus. https://t.co/1AAohtek4x","gawat ini yang muda dan minim gejala ketika tertular ternyata bisa beresiko stroke karena gumpalan darah akibat coronavirus",25,35
"97579",97579,2020-04-26,"kyutieyou","@halfdeevils Beli apel ke arab
  
Iyh corona","beli apel ke arab iyh corona",0,0
"14611",14611,2020-04-27,"dusdusan9","@ganjarpranowo Dear Pak Ganjar
Knp sih, di saat"" kondisi  krisis gini para napi malah dikeluarkan. Maaf bukannya suudzon/mau ngejudge, tapi kerusuhan jadi byk terjadi Pak. Warga jadi resah karena teror maling. Padahal kami sama"" dlm kesulitan dalam hal ekonomi karena Covid 19 ini.
Terima kasih","dear pak ganjar knp sih di saat kondisi krisis gini para napi malah dikeluarkan maaf bukannya suudzon mau ngejudge tapi kerusuhan jadi byk terjadi pak warga jadi resah karena teror maling padahal kami sama dlm kesulitan dalam hal ekonomi karena covid  ini terima kasih",0,0
"50706",50706,2020-04-27,"LohbenerPolsek","Minggu tanggal 26 April 2020, bertempat di Halaman Polsek Lohbener telah dilaksanakan Giat Bansos Posko Dapur Umum untuk Masyarakat yang terdampak Covid-19 di Kecamatan Lohbener.
Kegiatan tersebut dipimpin oleh Kapolsek Lohbener Kompol I KOMANG SARJANA, SH. https://t.co/xCFOXMV1n1","minggu tanggal  april  bertempat di halaman polsek lohbener telah dilaksanakan giat bansos posko dapur umum untuk masyarakat yang terdampak covid  di kecamatan lohbener kegiatan tersebut dipimpin oleh kapolsek lohbener kompol i komang sarjana sh",0,0
"49146",49146,2020-04-27,"sitampanyoungk","@liamyeon Hadehhh gara"" corona nih pasti","hadehhh gara corona nih pasti",0,0
"74327",74327,2020-04-26,"baaaybay","Nyet skuy lahh novusan lagi, corona bikin bajingan ini di rumah @syahrulhardn","nyet skuy lahh novusan lagi corona bikin bajingan ini di rumah",0,0
"6961",6961,2020-04-27,"phani_ntr","@GangadharThati Jalaga us the brand ambassador of corona ani cheppadalchukunaru","jalaga us the brand ambassador of corona ani cheppadalchukunaru",0,0
"77814",77814,2020-04-26,"sofianrohman","Tetap selalu waspada, bahaya Virus Corona tidak pandang bulu. Jaga diri, Jaga keluarga! 

Terima Tamu, Petugas Keamanan BPBD Medan Positif Covid-19
https://t.co/Dy5bD78aHG","tetap selalu waspada bahaya virus corona tidak pandang bulu jaga diri jaga keluarga terima tamu petugas keamanan bpbd medan positif covid ",3,1
"42029",42029,2020-04-27,"2Polsek","BERSAMA KITA CEGAH VIRUS CORONA .
.
Bhabinkamtibmas Kel.tiga belas ulu Aiptu Iqbal Syarif iqbal.syarief28 dengan tidak mengenal lelah dan penuh tanggungjawab demi kepentingan bersama melaksanakan giat penyebaran… https://t.co/R9FPfkrxHS","bersama kita cegah virus corona bhabinkamtibmas kel tiga belas ulu aiptu iqbal syarif iqbal syarief dengan tidak mengenal lelah dan penuh tanggungjawab demi kepentingan bersama melaksanakan giat penyebaran…",0,1
"48987",48987,2020-04-27,"mchokozi20","@MariaSTsehai Kati ya kitu kinafanya watanzania tujione tupo salama na gonjwa halipo ni hii yakutopewa data kamili. Kuna watu wanaamin corona haipo tena maana wanaiamin serikali yao ata ikiwaambia hili shimo lina nyoka ila tumbukia hawadhuru na wao wanatumbukia .","kati ya kitu kinafanya watanzania tujione tupo salama na gonjwa halipo ni hii yakutopewa data kamili kuna watu wanaamin corona haipo tena maana wanaiamin serikali yao ata ikiwaambia hili shimo lina nyoka ila tumbukia hawadhuru na wao wanatumbukia",0,9
"76990",76990,2020-04-26,"mysabahfm","COVID-19: tiada kes kematian dilaporkan hari ini https://t.co/GifsbYmUa6","covid  tiada kes kematian dilaporkan hari ini",0,0
"49890",49890,2020-04-27,"Kodim0901Smd","Trisula Kelurahan Baqa Bagikan Sembako Bantuan Dari Pemerintah Daerah Peduli Covid- 19 https://t.co/JyLbsI2FyI","trisula kelurahan baqa bagikan sembako bantuan dari pemerintah daerah peduli covid ",0,0
"106097",106097,2020-04-26,"raj_dima","Selama menjalani perawatan sana, satu pasien dalam pengawasan (PDP) Corona itu manfaatkan wifi untuk hilangkan jenuh dan stres.

Mawar, nama disamarkan, merupakan ibu tiga anak yang berstatus PDP sejak tanggal 17 April 2020.","selama menjalani perawatan sana satu pasien dalam pengawasan pdp corona itu manfaatkan wifi untuk hilangkan jenuh dan stres mawar nama disamarkan merupakan ibu tiga anak yang berstatus pdp sejak tanggal  april ",0,0
"89793",89793,2020-04-26,"dasyobnjing","@buahbibirr corona nya nolak masa","corona nya nolak masa",0,1
"87911",87911,2020-04-26,"InfoPBUN","DAPUR UMUM TEPI ARUT BUKA DONASI

Melihat semakin beratnya tugas tim medis dan petugas lapangan terkait cepatnya perkembangan Covid-19, kami berinisiatif untuk mengajak siapapun berpartisipasi melawan… https://t.co/5S9LHX7aNf","dapur umum tepi arut buka donasi melihat semakin beratnya tugas tim medis dan petugas lapangan terkait cepatnya perkembangan covid  kami berinisiatif untuk mengajak siapapun berpartisipasi melawan…",0,0
"80844",80844,2020-04-26,"AudynaCerellia","@briantylercohen Ini kualat karna nembakin orang positif covid-19 atau gimana sih?<U+0001F602><U+270C><U+0001F3FB><U+0001F64F><U+0001F3FB>","ini kualat karna nembakin orang positif covid  atau gimana sih",0,0
"11900",11900,2020-04-27,"SekKramat","Dalam kedinasan kami tetap menerapkan protokol kesehatan untuk mencegah penyebaran pandemi virus covid-19.
@m_iqbalsimatupang
#AKBPMuhammadIqbal
#PolresTegalPeduliKesehatan
#JatengLawanCovid19 https://t.co/Rfu9gl0sXG","dalam kedinasan kami tetap menerapkan protokol kesehatan untuk mencegah penyebaran pandemi virus covid ",0,0
"89051",89051,2020-04-26,"Exoticaaa_","Corona bhag ja sirf may 3 tak ginungi.","corona bhag ja sirf may  tak ginungi",0,5
"86383",86383,2020-04-26,"Mellaclaudiia16","@sugaforeva Inget corona mom jngn jalan2 trs<U+0001F602>","inget corona mom jngn jalan trs",0,0
"105229",105229,2020-04-26,"DeshPhle","@DhurvaMukherjee @journalistsaroj Jo bhi corona positive niklta h uske contacts ko quarantine kiya jata h.... Isme Kesa sawal","jo bhi corona positive niklta h uske contacts ko quarantine kiya jata h isme kesa sawal",0,1
"5129",5129,2020-04-27,"bicitbingitlu","Eh corona jauh jauh deh lu pergi aja sono, ak pengen bukber soal ny!<U+0001F620><U+0001F620>
Gd adab lu udh keliling dunia trs matiin org, mana masi mondar mandir lagih<U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F>","eh corona jauh jauh deh lu pergi aja sono ak pengen bukber soal ny",0,2
"79263",79263,2020-04-26,"zlk69","Lebih 70% kes import Covid-19 dari Indonesia - Minda Rakyat https://t.co/ZQPXDsMjm8","lebih  kes import covid  dari indonesia minda rakyat",0,1
"44505",44505,2020-04-27,"jihahantu","@denis_rahmadi smoga corona cpt udahan, w mo kuliah offline<U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D>","smoga corona cpt udahan w mo kuliah offline",0,0
"61787",61787,2020-04-27,"Sebastianfr13","@ewilcacing Oh ini kan titisan corona ya","oh ini kan titisan corona ya",0,0
"88170",88170,2020-04-26,"YuniAriane","@antho_brow @PRFMnews udah screen capture, ntar nanti klo bandung ada tragedi covid-19 dokter2 mending cari aman sendiri-sendiri saja lah, toh warganya gak ada perduli.","udah screen capture ntar nanti klo bandung ada tragedi covid  dokter mending cari aman sendiri sendiri saja lah toh warganya gak ada perduli",0,2
"1437",1437,2020-04-27,"Sakmaseq","Pusat Kajian Visi Teliti Saksama (VTS) melalui riset kajian berjudul Limbung Roda Terpasak Corona menyebut jika perekonomian Indonesia kembali pulih pascacorona atau Covid-19 pada 2022..

https://t.co/pNVN3iHbyz","pusat kajian visi teliti saksama vts melalui riset kajian berjudul limbung roda terpasak corona menyebut jika perekonomian indonesia kembali pulih pascacorona atau covid  pada ",0,1
"1223",1223,2020-04-27,"hadiprayitno82","Covid-19 sejatinya membuat India sangat KEDODORAN. Apa maksud dari jaminan USD6,7 Miliar?

Para Ekonom pasti lebih fasih.

Regulator Perbankan India Menyediakan US$6,7 Miliar Khusus sektor Reksadana https://t.co/Ds1evMhVOv via @beritabaruco","covid  sejatinya membuat india sangat kedodoran apa maksud dari jaminan usd  miliar para ekonom pasti lebih fasih regulator perbankan india menyediakan us   miliar khusus sektor reksadana",0,0
"105755",105755,2020-04-26,"Sahabat_Pageant","Pacifico Yokohama di Yokohama City, Japan akan menjadi tempat penyelenggaraan Grand Final Miss International 2020 pada tanggal 29 Oktober. Namun jika masih pademi Corona, Jadwalnya akan digeser menjadi tanggal 2… https://t.co/5NUi6oUkT0","pacifico yokohama di yokohama city japan akan menjadi tempat penyelenggaraan grand final miss international  pada tanggal  oktober namun jika masih pademi corona jadwalnya akan digeser menjadi tanggal …",0,1
"81264",81264,2020-04-26,"ANTARABengkulu","Hari ini, Malaysia catat nol kematian COVID-19 - ANTARA News Bengkulu https://t.co/3dvG0Eaywl","hari ini malaysia catat nol kematian covid  antara news bengkulu",0,0
"33396",33396,2020-04-27,"juicybobaaaa","@samsoelmurtad Corona nihhh","corona nihhh",0,0
"86178",86178,2020-04-26,"48sleeper","Virus Strikes Media Dumb https://t.co/dqEMrVBYtW","virus strikes media dumb",0,0
"105197",105197,2020-04-26,"karv_aveki","Tungekuwa tunajikinga na ukimwi kama tunavyojikinga na corona walahi ukimwi usingekuwepo AFRIKA","tungekuwa tunajikinga na ukimwi kama tunavyojikinga na corona walahi ukimwi usingekuwepo afrika",0,1
"21307",21307,2020-04-27,"Glhbn98","@SiscaTriW2 @pradityaalif_ Mergo corona aku ora kerja <U+0001F642>","mergo corona aku ora kerja",0,0
"68562",68562,2020-04-26,"Husen_Jafar","Abis corona, apa buka donasi aja buat ini? Tp studionya nanti terbuka buat siapa aja yg mau bikin konten positif. Sekalian aku sediain editor, dll. Terima beres! https://t.co/PlIz2sWYnZ","abis corona apa buka donasi aja buat ini tp studionya nanti terbuka buat siapa aja yg mau bikin konten positif sekalian aku sediain editor dll terima beres",53,393
"46436",46436,2020-04-27,"rk_ngawen","Giat dapur umum TNI - POLRI &amp; Relawan di mako mdmc klaten
#covid19
#klaten
#jateng
@YaniSunarno 
@ganjarpranowo 
@jokowi https://t.co/HxsU5TBdjB","giat dapur umum tni polri amp relawan di mako mdmc klaten",0,0
"99548",99548,2020-04-26,"sugartfree","@tebakuname ayoo abis corona yh","ayoo abis corona yh",0,0
"104850",104850,2020-04-26,"MRanggaPb","Beritanya tentang corona mulu . Ganti kek beritanya misal berita bahagia gw sama dia gitu <U+0001F602>","beritanya tentang corona mulu ganti kek beritanya misal berita bahagia gw sama dia gitu",0,0
"48426",48426,2020-04-27,"staniasita","kebayang ga sih bakalan ada virus mematikan, sampe begini loh stasiun <U+0001F62D> https://t.co/DX0EykypcC","kebayang ga sih bakalan ada virus mematikan sampe begini loh stasiun",0,0
"24474",24474,2020-04-27,"andi889966","@jr_kw19 Diinjek virus corona.. terus dikurung diruang isolasi","diinjek virus corona terus dikurung diruang isolasi",0,0
"73806",73806,2020-04-26,"tribunglobal","Jubir Covid-19 Kabupaten Buru: Rapid Test Bukan Gold Standar Untuk Mendiaknosa Covid - Berita Harian Teratas https://t.co/ZnvpIBTNX9 https://t.co/HKTNodLzgU","jubir covid  kabupaten buru rapid test bukan gold standar untuk mendiaknosa covid berita harian teratas",0,0
"59070",59070,2020-04-27,"Tipidkormacan","Polri memberi himbauan physichal distacing kepada masyarakat tentang pencegahan covid 19 https://t.co/tsvtyt6mux","polri memberi himbauan physichal distacing kepada masyarakat tentang pencegahan covid ",0,0
"62049",62049,2020-04-27,"hermina_11","Yah ada2 aja sih mas donatur, namain nasi pakai nama binatang. yg biasa2 aja toh..lg pada susah gini krn corona. wes toh jgn pada ribet.. https://t.co/CP9rZDU0e2","yah ada aja sih mas donatur namain nasi pakai nama binatang yg biasa aja toh lg pada susah gini krn corona wes toh jgn pada ribet",0,0
"46016",46016,2020-04-27,"muhammadinddra1","nasi anjing di besar2kan, pulang kampung mudik di riuhkan. Hingga kita lupa awaso potensi korupsi anggaran bencana/covid/bansos yang semestinya difokuskan!! 
.
#FightCOVID19 #mudik #pulangkampung #corona #PolriCegahCorona","nasi anjing di besarkan pulang kampung mudik di riuhkan hingga kita lupa awaso potensi korupsi anggaran bencana covid bansos yang semestinya difokuskan",1,1
"45224",45224,2020-04-27,"Kodim_Sragen","Indahnya berbagi oleh Koramil 15/Gemolong kepada yang terdampak covid 19 di wilayah gemolong https://t.co/MbXWzoFkwn","indahnya berbagi oleh koramil  gemolong kepada yang terdampak covid  di wilayah gemolong",0,1
"63336",63336,2020-04-26,"AldiRipani","Atasi Corona dengan Bertauhid yang Sempurna (Bag. 4) https://t.co/DVwcbcfa7y","atasi corona dengan bertauhid yang sempurna bag ",0,0
"47973",47973,2020-04-27,"polres_bintan","Jangan Tularkan Covid-19 Dikampung Halaman Dengan cara Tidak mudik dulu selama wabah covid-19 masih belum hilang
.
.
#Polricegahcovid19 https://t.co/23IuaNaaL5","jangan tularkan covid  dikampung halaman dengan cara tidak mudik dulu selama wabah covid  masih belum hilang",0,0
"101509",101509,2020-04-26,"bapas_medan","Tema tersebut tercetus, mengingat kondisi yang dialami Indonesia saat ini dalam melawan wabah COVID-19 mengharuskan setiap orang menjaga jarak dan membatasi kegiatan yang dapat berpotensi tertularnya COVID-19

#KumhamPasti
#HariKISedunia
#Kumham09","tema tersebut tercetus mengingat kondisi yang dialami indonesia saat ini dalam melawan wabah covid  mengharuskan setiap orang menjaga jarak dan membatasi kegiatan yang dapat berpotensi tertularnya covid ",0,0
"89605",89605,2020-04-26,"mamamatikuda","@GitaaRizky Wkwkwk, kalo gamikirin orang rimah mah udah balik sebelum corona merajalela. Ayo bukber de","wkwkwk kalo gamikirin orang rimah mah udah balik sebelum corona merajalela ayo bukber de",0,0
"23639",23639,2020-04-27,"kittytaeng","@null Tembus 9.096, Ini Sebaran Kasus Positif Corona di 34 Provinsi Kasus positif viru  https://t.co/VnHXOv1B8U","tembus   ini sebaran kasus positif corona di  provinsi kasus positif viru",0,0
"44585",44585,2020-04-27,"aritrijunianto","Cegah Penyebaran Covid 19, Dinkes Kampar Siaga di 12 Posko Kesehatan https://t.co/DXJ15WaMex","cegah penyebaran covid  dinkes kampar siaga di  posko kesehatan",0,0
